Id,KnownVulnerableSamples_SHA1,Description,Category,Detection,KnownVulnerableSamples_Publisher,KnownVulnerableSamples_Company,KnownVulnerableSamples_Description,Verified
0eb5f4ce-12a7-4b45-b021-42b995de07c5,c23eeb6f18f626ce1fd840227f351fa7543bb167,,malicious,[],,,,True
45f2c348-bf17-40ab-8306-ef14231cc996,f1c8c3926d0370459a1b7f0cf3d17b22ff9d0c7f,,vulnerable driver,[],,,,False
94eb0694-29ba-4f8e-b763-86c6371db6cc,"943593e880b4d340f2548548e6e673ef6f61eed3, b4d014b5edd6e19ce0e8395a64faedf49688ecb5",,vulnerable driver,[],", ",", ",", ",True
a254e684-f6eb-40c4-a50a-7b76feb6cc02,e44297a2b750ec1958bef265e2f1ae6fa4323b28,,vulnerable drivers,"[{'type': '', 'value': ''}]",,,,True
d9e00cc7-a8f4-4390-a6dc-0f5423e97da4,7859e75580570e23a1ef7208b9a76f81738043d5,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/08eb2d2aa25c5f0af4e72a7e0126735536f6c2c05e9c7437282171afe5e322c6.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,MyDrivers.com,DriverGenius Hardware monitor,False
f4990bdd-8821-4a3c-a11a-4651e645810c,2fc6845047abcf2a918fce89ab99e4955d08e72c,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/ea85bbe63d6f66f7efee7007e770af820d57f914c7f179c5fee3ef2845f19c41.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,ASUSTeK Computer Inc.,ASUS Kernel Mode Driver for NT ,True
f16f82de-1ad0-47d8-a869-2c10ed25d9f1,"b8d19cd28788ce4570623a5433b091a5fbd4c26d, 170a50139f95ad1ec94d51fdd94c1966dbed0e47",,vulnerable driver,[],", ",", ",", ",True
3bec7340-bd8b-43ae-8569-d81a66f01dda,"c47b890dda9882f9f37eccc27d58d6a774a2901f, 3cd037fbba8aae82c1b111c9f8755349c98bcb3c, 3a3342f4ca8cc45c6b86f64b1a7d7659020b429f, 17b3163aecd1f512f1603548ef6eb4947fbec95e",,vulnerable driver,[],,", , , ",", , , ",True
058fb356-e0ff-4f5e-8293-319feb005db2,"0f780b7ada5dd8464d9f2cc537d973f5ac804e9c, ea360a9f23bb7cf67f08b88e6a185a699f0c5410",,vulnerable driver,[],", ",", ",", ",False
8d97bb7f-e009-4dc7-ab9d-fde293e679dc,"7115929de6fc6b9f09142a878d1a1bf358af5f24, d697a3f4993e7cb15efdeda3b1a798ae25a2d0e9, d5fd9fe10405c4f90235e583526164cd0902ed86, 8b6aa5b2bff44766ef7afbe095966a71bc4183fa",,vulnerable driver,[],"ASUSTeK Computer Inc., ",", , , ",", , , ",True
45c42e32-6261-43c1-bdbd-cab58da729d8,ac5bd1e80e59b3c5c15b298f269bf065f57ac3f2,,vulnerable drivers,"[{'type': '', 'value': ''}]",,,,True
8a162702-b043-4108-bb6c-1488751a4a32,91568d7a82cc7677f6b13f11bea5c40cf12d281b,,malicious,[],,,,True
7bb4d807-9a66-48ff-9fb7-82780f3b015e,"472cc191937349a712aabcbc4d118c1c982ab7c9, c31049605f028a56ce939cd2f97c2e56c12d99f8, a809831166a70700b59076e0dbc8975f57b14398, 091a039f5f2ae1bb0fa0f83660f4c178fd3a5a10, c4454a3a4a95e6772acb8a3d998b78a329259566, de2c073c8b4db6ffd11a99784d307f880444e5d3",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , , , , ","Radiant Systems, Inc. , Radiant Systems, Inc. , Radiant Systems, Inc. , NCR Corporation, Radiant Systems, Inc. , NCR Corporation","Radiant Hardware Manager for P15xx Platform, Radiant Hardware Manager for P15xx Platform, Radiant Hardware Manager for P15xx Platform, Radiant Hardware Manager for P15xx Platform, Radiant Hardware Manager for P15xx Platform, Radiant Hardware Manager for P15xx Platform",True
fdf4f85b-47f4-4c98-a0d5-a6583463f565,4c18754dca481f107f0923fb8ef5e149d128525d,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/32cccc4f249499061c0afa18f534c825d01034a1f6815f5506bf4c4ff55d1351.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,Windows (R) Win 7 DDK provider,Voicemod Virtual Audio Device (WDM),True
e769d1f6-8a38-426f-b5e7-447241204ee1,"faa61346430aedc952d820f7b16b973c9bf133c3, cc3186debacb98e0b0fb40ad82816bea10741099, 8589a284f1a087ad5b548fb1a933289781b4cedc, adf9328e60c714ff0b98083bcf2f4ee2d58b960b",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , , ","GE Intelligent Platforms, Inc., General Electric Company, General Electric Company, GE Intelligent Platforms, Inc.","GE Device Driver, GE Device Driver, GE Device Driver, GE Device Driver",True
babe348d-f160-41ec-9db9-2413b989c1f0,"98c9cbbdb106ae708d4c5f752fb88340e91d9b2c, 4dfb6be34833e5d7989ffdae8869333cf5abd1b1",,vulnerable drivers,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", ","innotek GmbH, Sun Microsystems, Inc.","VirtualBox USB Monitor Driver, VirtualBox USB Monitor Driver",True
2ada18ae-2c52-49b6-b1a0-cf3b267f6dc7,42bb38b0b93d83b62fe2604b154ada9314c98df7,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,Almico Software,Speed Fan x32 Driver,True
ee6fa2de-d388-416c-862d-24385c152fad,"14c6e52e1ed19cdaac5a82da6051de89be06c334, 0a02625927613c9a492a9eac3ea943ddf6f64028",,vulnerable driver,[],,", ",", ",True
0d6f1b0f-b94d-4254-b3bb-49de61246260,9677a67bf1d6abb41ad2dd2f7218bb5cd3df50b7,,vulnerable driver,[],,,Low-Level Driver,True
0e8da43d-92e0-43f9-bc34-50a7d15b34bd,a57eefa0c653b49bd60b6f46d7c441a78063b682,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,HP Development Company,ETDi Support Driver,True
b0dedc3f-6e4b-497a-aade-390cbf4beebb,"31529d0e73f7fbfbe8c28367466c404c0e3e1d5a, 273634ac170d1a6abd32e0db597376a6f62eb59e, a22c111045b4358f8279190e50851c443534fc24, 2e9466d5a814c20403be7c7a5811039ca833bd5d, 68b97bfaf61294743ba15ef36357cdb8e963b56e",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , , , ","Getac Technology Corporation, Getac Technology Corporation, Getac Technology Corporation, Getac Technology Corporation, Getac Technology Corporation","Getac System Service Provider, Getac System Service Provider, Getac System Service Provider, Getac System Service Provider, Getac System Service Provider",True
73196456-40ae-4b6d-8562-07cf99458a7d,"755349d56cdd668ca22eebc4fc89f0cccef47327, 3ccf1f3ac636a5e21b39ede48ff49fa23e05413f",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,"PowerTool, PowerTool","PowerTool, PowerTool",True
de62baae-872d-4e9a-b6d9-b0ac99854c66,c3f8b7f0995073abb58c2aec1b6062f89fe838a0,,vulnerable driver,[],,,,True
afed9dff-245e-4875-a156-3c5584beed03,"e702221d059b86d49ed11395adffa82ef32a1bce, 3c9c86c0b215ecbab0eeb4479c204dba65258b8e, 3f338ab65bac9550b8749bb1208edb0f7d7bcb81, 13572d36428ef32cfed3af7a8bb011ee756302b0, 4c6ec22bc10947d089167b19d83a26bdd69f0dd1, 0904b8fa4654197eefd6380c81bbb2149ffe0634, 61f5904e9ff0d7e83ad89f0e7a3741e7f2fbf799, 2db49bdf8029fdcda0a2f722219ae744eae918b0, 01b95ae502aa09aabc69a0482fcc8198f7765950, ffabdf33635bdc1ed1714bc8bbfd7b73ef78a37c",,vulnerable driver,[],,", , , , , , , , , ",", , , , , , , , , ",True
5a03dc5a-115d-4d6f-b5b5-685f4c014a69,"74bb900754636b5f2d519a41a3b5505bc6201789, a5d7ea909df5ad14a0e6241c4036c1c97ec30aa9, 25789f290feba14f53d48f4d1a5003ec130f7d95",,vulnerable drivers,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , ","Almico Software, Almico Software, Almico Software","SpeedFan x64 Driver, Speed Fan x64 Driver, SpeedFan x64 Driver",True
ebdde780-e142-44e7-a998-504c516f4695,7ac42dda788b55fd3f32c0c27670c7bc7f5bced4,,vulnerable drivers,"[{'type': '', 'value': ''}]",,,,True
0590655c-baa2-481a-b909-463534bd7a5e,53f776d9a183c42b93960b270dddeafba74eb3fb,,malicious,[],,,,True
a8e999ee-746f-4788-9102-c1d3d2914f56,"806832983bb8cb1e26001e60ea3b7c3ade4d3471, f86ae53eb61d3c7c316effe86395a4c0376b06db, a01c42a5be7950adbc7228a9612255ac3a06b904",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , ",", , NetFilterSDK.com",", , NetFilter SDK TDI Hook Driver (WPP)",True
457f8b21-202a-4a3d-a18d-b4aaded9ef02,f18e669127c041431cde8f2d03b15cfc20696056,,vulnerable driver,[],,,,False
998ed67c-9c20-46ef-a6ba-abc606b540b9,98ceed786f79288becc08c3b82c57e8d4bfa1bca,,vulnerable drivers,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,Realtek                                            ,Realtek IO Driver,True
19897aed-9be8-4111-a7d8-35618b9d75b3,21edff2937eb5cd6f6b0acb7ee5247681f624260,,vulnerable driver,[],,,,True
84ccb68d-ce34-4aa2-98d5-7f473c2e1b07,f0c463d29a5914b01e4607889094f1b7d95e7aaf,,vulnerable driver,[],,,,True
c98af16e-197f-4e66-bf94-14646bde32dd,622e7bffda8c80997e149ac11492625572e386e0,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,Windows (R) Win 7 DDK provider,Sincey Cup Fixer,True
2e1531b2-d370-4543-9e2e-5319a1c13c22,a48aa80942fc8e0699f518de4fd6512e341d4196,,malicious,[],"Fuqing Yuntan Network Tech Co.,Ltd.",,,True
2a6a38ca-f2e6-456e-9ccf-db59d8c80c9e,b9c3f4dcc7463cbec84b808d880194bbc304ccd0,,vulnerable drivers,"[{'type': '', 'value': ''}]",,,,True
d9f2c3d6-160c-4eb3-8547-894fcf810342,4243dbbf6e5719d723f24d0f862afd0fcb40bc35,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/927c2a580d51a598177fa54c65e9d2610f5f212f1b6cb2fbf2740b64368f010a.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,ASUStek,The driver for the ECtool driver-based tools,True
892292f9-b87c-40a5-80e5-8c9b02914e8b,6abbc3003c7aa69ce79cbbcd2e3210b07f21d202,,malicious,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/06a0ec9a316eb89cb041b1907918e3ad3b03842ec65f004f6fa74d57955573a4.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_mal_drivers_strict.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]","Anhua Xinda (Beijing) Technology Co., Ltd.",Microsoft Corporation,WAN Transport Driver,True
f8bddc8b-49b9-41f7-a877-d15ec3f174f9,8692274681e8d10c26ddf2b993f31974b04f5bf0,,malicious,[],,,,True
3ea63674-2599-43b5-9390-4a929ec99f48,994e3f5dd082f5d82f9cc84108a60d359910ba79,,malicious,[],,,,False
868c6920-f6cb-4088-8277-095a1358abe1,"2dfcb799b3c42ecb0472e27c19b24ac7532775ce, cc51be79ae56bc97211f6b73cc905c3492da8f9d",,vulnerable driver,[],"ASUSTeK Computer Inc., ASUSTeK Computer Inc.",", ",", ",True
